ID,time,date,height
$GPLLQ,04:59:41,16-09-2022,0.882000000000005
$GPLLQ,05:59:41,16-09-2022,0.8849999999999909
$GPLLQ,06:59:41,16-09-2022,0.8969999999999914
$GPLLQ,07:59:41,16-09-2022,0.8979999999999961
$GPLLQ,08:59:41,16-09-2022,0.914999999999992
$GPLLQ,09:59:41,16-09-2022,0.9159999999999968
$GPLLQ,10:59:41,16-09-2022,0.9099999999999966
$GPLLQ,11:59:41,16-09-2022,0.8979999999999961
$GPLLQ,12:59:41,16-09-2022,0.8979999999999961
$GPLLQ,13:59:41,16-09-2022,0.9230000000000018
$GPLLQ,14:59:41,16-09-2022,0.9240000000000066
$GPLLQ,15:59:41,16-09-2022,0.929000000000002
$GPLLQ,16:59:41,16-09-2022,0.9190000000000111
$GPLLQ,04:59:41,18-11-2022,0.9269999999999925
$GPLLQ,05:59:41,18-11-2022,0.9259999999999877
$GPLLQ,06:59:41,18-11-2022,0.9269999999999925
$GPLLQ,07:59:41,18-11-2022,0.9300000000000068
$GPLLQ,08:59:41,18-11-2022,0.9209999999999923
$GPLLQ,09:59:41,18-11-2022,0.936000000000007
$GPLLQ,10:59:41,18-11-2022,0.921999999999997
$GPLLQ,11:59:41,18-11-2022,0.8990000000000009
$GPLLQ,12:59:41,18-11-2022,0.931999999999988
$GPLLQ,13:59:41,18-11-2022,0.9660000000000082
$GPLLQ,14:59:41,18-11-2022,0.9439999999999884
$GPLLQ,15:59:41,18-11-2022,0.9470000000000027
$GPLLQ,16:59:41,18-11-2022,0.9329999999999927
$GPLLQ,17:59:41,18-11-2022,0.9250000000000114
$GPLLQ,18:59:41,18-11-2022,0.9399999999999977
$GPLLQ,19:59:41,18-11-2022,0.9250000000000114
$GPLLQ,20:59:41,18-11-2022,0.9110000000000014
$GPLLQ,21:59:41,18-11-2022,0.929000000000002
$GPLLQ,22:59:41,18-11-2022,0.9399999999999977
$GPLLQ,23:59:41,18-11-2022,0.9230000000000018
$GPLLQ,00:59:41,19-11-2022,0.9269999999999925
$GPLLQ,01:59:41,19-11-2022,0.9339999999999975
$GPLLQ,02:59:41,19-11-2022,0.9329999999999927
$GPLLQ,03:59:41,19-11-2022,0.9410000000000025
$GPLLQ,04:59:41,19-11-2022,0.9439999999999884
$GPLLQ,04:59:41,24-12-2022,0.938999999999993
$GPLLQ,05:59:41,24-12-2022,0.9310000000000116
$GPLLQ,06:59:41,24-12-2022,0.9180000000000064
$GPLLQ,07:59:41,24-12-2022,0.9089999999999918
$GPLLQ,08:59:41,24-12-2022,0.931999999999988
$GPLLQ,09:59:41,24-12-2022,0.9519999999999982
$GPLLQ,10:59:41,24-12-2022,0.9250000000000114
$GPLLQ,11:59:41,24-12-2022,0.9300000000000068
$GPLLQ,12:59:41,24-12-2022,0.9370000000000118
$GPLLQ,13:59:41,24-12-2022,0.931999999999988
$GPLLQ,14:59:41,24-12-2022,0.9300000000000068
$GPLLQ,15:59:41,24-12-2022,0.929000000000002
$GPLLQ,16:59:41,24-12-2022,0.9279999999999973
$GPLLQ,17:59:41,24-12-2022,0.9310000000000116
$GPLLQ,18:59:41,24-12-2022,0.9329999999999927
$GPLLQ,19:59:41,24-12-2022,0.936000000000007
$GPLLQ,20:59:41,24-12-2022,0.9339999999999975
$GPLLQ,21:59:41,24-12-2022,0.931999999999988
$GPLLQ,22:59:41,24-12-2022,0.9329999999999927
$GPLLQ,23:59:41,24-12-2022,0.9269999999999925
$GPLLQ,00:59:41,25-12-2022,0.9250000000000114
$GPLLQ,01:59:41,25-12-2022,0.9250000000000114
$GPLLQ,02:59:41,25-12-2022,0.9269999999999925
$GPLLQ,03:59:41,25-12-2022,0.9250000000000114
$GPLLQ,04:59:41,25-12-2022,0.9230000000000018
$GPLLQ,12:59:41,26-10-2022,0.931999999999988
$GPLLQ,13:59:41,26-10-2022,0.9159999999999968
$GPLLQ,14:59:41,26-10-2022,0.9139999999999873
$GPLLQ,15:59:41,26-10-2022,0.9039999999999964
$GPLLQ,16:59:41,26-10-2022,0.8969999999999914
$GPLLQ,17:59:41,26-10-2022,0.9019999999999868
$GPLLQ,18:59:41,26-10-2022,0.9039999999999964
$GPLLQ,19:59:41,26-10-2022,0.8990000000000009
$GPLLQ,20:59:41,26-10-2022,0.8979999999999961
$GPLLQ,21:59:41,26-10-2022,0.9019999999999868
$GPLLQ,22:59:41,26-10-2022,0.9000000000000057
$GPLLQ,23:59:41,26-10-2022,0.9019999999999868
$GPLLQ,00:59:41,27-10-2022,0.9120000000000061
$GPLLQ,01:59:41,27-10-2022,0.921999999999997
$GPLLQ,02:59:41,27-10-2022,0.9199999999999875
$GPLLQ,03:59:41,27-10-2022,0.9139999999999873
$GPLLQ,04:59:41,27-10-2022,0.9139999999999873
$GPLLQ,05:59:41,27-10-2022,0.9130000000000109
$GPLLQ,06:59:41,27-10-2022,0.907999999999987
$GPLLQ,10:59:41,30-10-2022,0.9190000000000111
$GPLLQ,11:59:41,30-10-2022,0.9350000000000023
$GPLLQ,12:59:41,30-10-2022,0.9490000000000123
$GPLLQ,13:59:41,30-10-2022,0.9370000000000118
$GPLLQ,14:59:41,30-10-2022,0.9230000000000018
$GPLLQ,15:59:41,30-10-2022,0.9170000000000016
$GPLLQ,16:59:41,30-10-2022,0.9250000000000114
$GPLLQ,17:59:41,30-10-2022,0.9240000000000066
$GPLLQ,18:59:41,30-10-2022,0.9099999999999966
$GPLLQ,19:59:41,30-10-2022,0.9029999999999916
$GPLLQ,20:59:41,30-10-2022,0.914999999999992
$GPLLQ,21:59:41,30-10-2022,0.9120000000000061
$GPLLQ,22:59:41,30-10-2022,0.9130000000000109
$GPLLQ,23:59:41,30-10-2022,0.921999999999997
$GPLLQ,00:59:41,31-10-2022,0.9279999999999973
$GPLLQ,01:59:41,31-10-2022,0.9279999999999973
$GPLLQ,02:59:41,31-10-2022,0.931999999999988
$GPLLQ,03:59:41,31-10-2022,0.9250000000000114
$GPLLQ,04:59:41,31-10-2022,0.9199999999999875
$GPLLQ,05:59:41,31-10-2022,0.9130000000000109
$GPLLQ,06:59:41,31-10-2022,0.9250000000000114
$GPLLQ,07:59:41,31-10-2022,0.9159999999999968
$GPLLQ,08:59:41,31-10-2022,0.9209999999999923
$GPLLQ,09:59:41,31-10-2022,0.9240000000000066
$GPLLQ,10:59:41,31-10-2022,0.9650000000000034
$GPLLQ,10:59:41,24-11-2022,0.9230000000000018
$GPLLQ,11:59:41,24-11-2022,0.9180000000000064
$GPLLQ,12:59:41,24-11-2022,0.9279999999999973
$GPLLQ,13:59:41,24-11-2022,0.936000000000007
$GPLLQ,14:59:41,24-11-2022,0.9259999999999877
$GPLLQ,15:59:41,24-11-2022,0.921999999999997
$GPLLQ,16:59:41,24-11-2022,0.9190000000000111
$GPLLQ,17:59:41,24-11-2022,0.9190000000000111
$GPLLQ,18:59:41,24-11-2022,0.9259999999999877
$GPLLQ,19:59:41,24-11-2022,0.9279999999999973
$GPLLQ,20:59:41,24-11-2022,0.9329999999999927
$GPLLQ,21:59:41,24-11-2022,0.931999999999988
$GPLLQ,22:59:41,24-11-2022,0.9370000000000118
$GPLLQ,23:59:41,24-11-2022,0.9370000000000118
$GPLLQ,00:59:41,25-11-2022,0.931999999999988
$GPLLQ,01:59:41,25-11-2022,0.9399999999999977
$GPLLQ,02:59:41,25-11-2022,0.9350000000000023
$GPLLQ,03:59:41,25-11-2022,0.9310000000000116
$GPLLQ,04:59:41,25-11-2022,0.9279999999999973
$GPLLQ,05:59:41,25-11-2022,0.9350000000000023
$GPLLQ,06:59:41,25-11-2022,0.9240000000000066
$GPLLQ,07:59:41,25-11-2022,0.9269999999999925
$GPLLQ,08:59:41,25-11-2022,0.931999999999988
$GPLLQ,09:59:41,25-11-2022,0.9120000000000061
$GPLLQ,10:59:41,25-11-2022,0.914999999999992
$GPLLQ,11:59:41,19-08-2022,0.907999999999987
$GPLLQ,12:59:41,19-08-2022,0.8700000000000045
$GPLLQ,13:59:41,19-08-2022,0.8779999999999859
$GPLLQ,14:59:41,19-08-2022,0.8979999999999961
$GPLLQ,15:59:41,19-08-2022,0.9010000000000105
$GPLLQ,16:59:41,19-08-2022,0.8990000000000009
$GPLLQ,17:59:41,19-08-2022,0.9120000000000061
$GPLLQ,18:59:41,19-08-2022,0.9099999999999966
$GPLLQ,19:59:41,19-08-2022,0.8859999999999957
$GPLLQ,20:59:41,19-08-2022,0.8549999999999898
$GPLLQ,21:59:41,19-08-2022,0.8940000000000055
$GPLLQ,22:59:41,19-08-2022,0.9329999999999927
$GPLLQ,23:59:41,19-08-2022,0.9050000000000011
$GPLLQ,00:59:41,20-08-2022,0.9050000000000011
$GPLLQ,01:59:41,20-08-2022,0.9230000000000018
$GPLLQ,02:59:41,20-08-2022,0.9350000000000023
$GPLLQ,03:59:41,20-08-2022,0.9000000000000057
$GPLLQ,04:59:41,20-08-2022,0.9060000000000059
$GPLLQ,05:59:41,20-08-2022,0.9120000000000061
$GPLLQ,06:59:41,20-08-2022,0.9019999999999868
$GPLLQ,07:59:41,20-08-2022,0.9050000000000011
$GPLLQ,08:59:41,20-08-2022,0.9070000000000107
$GPLLQ,09:59:41,20-08-2022,0.9159999999999968
$GPLLQ,10:59:41,20-08-2022,0.9180000000000064
$GPLLQ,11:59:41,20-08-2022,0.9110000000000014
$GPLLQ,00:59:41,10-06-2022,0.9000000000000057
$GPLLQ,01:59:41,10-06-2022,0.8950000000000102
$GPLLQ,02:59:41,10-06-2022,0.8760000000000048
$GPLLQ,03:59:41,10-06-2022,0.9139999999999873
$GPLLQ,04:59:41,10-06-2022,0.8979999999999961
$GPLLQ,05:59:41,10-06-2022,0.8969999999999914
$GPLLQ,06:59:41,10-06-2022,0.8990000000000009
$GPLLQ,07:59:41,15-08-2022,0.914999999999992
$GPLLQ,08:59:41,15-08-2022,0.8990000000000009
$GPLLQ,09:59:41,15-08-2022,0.9050000000000011
$GPLLQ,10:59:41,15-08-2022,0.9120000000000061
$GPLLQ,11:59:41,15-08-2022,0.9180000000000064
$GPLLQ,12:59:41,15-08-2022,0.9060000000000059
$GPLLQ,13:59:41,15-08-2022,0.914999999999992
$GPLLQ,14:59:41,15-08-2022,0.8959999999999866
$GPLLQ,15:59:41,15-08-2022,0.8859999999999957
$GPLLQ,16:59:41,15-08-2022,0.9019999999999868
$GPLLQ,17:59:41,15-08-2022,0.929000000000002
$GPLLQ,18:59:41,15-08-2022,0.9350000000000023
$GPLLQ,19:59:41,15-08-2022,0.8930000000000007
$GPLLQ,20:59:41,15-08-2022,0.9050000000000011
$GPLLQ,21:59:41,15-08-2022,0.9029999999999916
$GPLLQ,22:59:41,15-08-2022,0.9050000000000011
$GPLLQ,23:59:41,15-08-2022,0.8979999999999961
$GPLLQ,00:59:41,16-08-2022,0.875
$GPLLQ,01:59:41,16-08-2022,0.9509999999999934
$GPLLQ,02:59:41,16-08-2022,0.943000000000012
$GPLLQ,03:59:41,16-08-2022,0.9259999999999877
$GPLLQ,04:59:41,16-08-2022,0.921999999999997
$GPLLQ,05:59:41,16-08-2022,0.907999999999987
$GPLLQ,06:59:41,16-08-2022,0.907999999999987
$GPLLQ,07:59:41,16-08-2022,0.914999999999992
$GPLLQ,03:59:41,05-10-2022,0.9170000000000016
$GPLLQ,04:59:41,05-10-2022,0.9240000000000066
$GPLLQ,05:59:41,05-10-2022,0.9269999999999925
$GPLLQ,07:59:41,05-10-2022,0.921999999999997
$GPLLQ,08:59:41,05-10-2022,0.9170000000000016
$GPLLQ,09:59:41,05-10-2022,0.9159999999999968
$GPLLQ,10:59:41,05-10-2022,0.9259999999999877
$GPLLQ,11:59:41,05-10-2022,0.9240000000000066
$GPLLQ,12:59:41,05-10-2022,0.9190000000000111
$GPLLQ,13:59:41,05-10-2022,0.914999999999992
$GPLLQ,14:59:41,05-10-2022,0.9279999999999973
$GPLLQ,15:59:41,05-10-2022,0.9230000000000018
$GPLLQ,16:59:41,05-10-2022,0.9110000000000014
$GPLLQ,17:59:41,05-10-2022,0.8969999999999914
$GPLLQ,18:59:41,05-10-2022,0.9070000000000107
$GPLLQ,19:59:41,05-10-2022,0.8930000000000007
$GPLLQ,20:59:41,05-10-2022,0.8959999999999866
$GPLLQ,21:59:41,05-10-2022,0.9060000000000059
$GPLLQ,22:59:41,05-10-2022,0.9050000000000011
$GPLLQ,23:59:41,05-10-2022,0.9070000000000107
$GPLLQ,00:59:41,06-10-2022,0.8979999999999961
$GPLLQ,01:59:41,06-10-2022,0.9099999999999966
$GPLLQ,02:59:41,06-10-2022,0.9180000000000064
$GPLLQ,03:59:41,06-10-2022,0.9199999999999875
$GPLLQ,15:59:41,10-04-2022,0.9000000000000057
$GPLLQ,16:59:41,10-04-2022,0.882000000000005
$GPLLQ,17:59:41,10-04-2022,0.8810000000000002
$GPLLQ,18:59:41,10-04-2022,0.8799999999999955
$GPLLQ,19:59:41,10-04-2022,0.8930000000000007
$GPLLQ,20:59:41,10-04-2022,0.9019999999999868
$GPLLQ,21:59:41,10-04-2022,0.8899999999999864
$GPLLQ,22:59:41,10-04-2022,0.8830000000000098
$GPLLQ,23:59:41,10-04-2022,0.882000000000005
$GPLLQ,00:59:41,11-04-2022,0.8839999999999861
$GPLLQ,01:59:41,11-04-2022,0.882000000000005
$GPLLQ,02:59:41,11-04-2022,0.8899999999999864
$GPLLQ,03:59:41,11-04-2022,0.8880000000000052
$GPLLQ,04:59:41,11-04-2022,0.8839999999999861
$GPLLQ,05:59:41,11-04-2022,0.8810000000000002
$GPLLQ,06:59:41,11-04-2022,0.8959999999999866
$GPLLQ,07:59:41,11-04-2022,0.8870000000000005
$GPLLQ,08:59:41,11-04-2022,0.8950000000000102
$GPLLQ,09:59:41,11-04-2022,0.8940000000000055
$GPLLQ,10:59:41,11-04-2022,0.8830000000000098
$GPLLQ,11:59:41,11-04-2022,0.8930000000000007
$GPLLQ,12:59:41,11-04-2022,0.8880000000000052
$GPLLQ,13:59:41,11-04-2022,0.8849999999999909
$GPLLQ,14:59:41,11-04-2022,0.8959999999999866
$GPLLQ,15:59:41,11-04-2022,0.8870000000000005
$GPLLQ,11:59:41,13-10-2022,0.929000000000002
$GPLLQ,12:59:41,13-10-2022,0.9199999999999875
$GPLLQ,13:59:41,13-10-2022,0.938999999999993
$GPLLQ,14:59:41,13-10-2022,0.9240000000000066
$GPLLQ,15:59:41,13-10-2022,0.9259999999999877
$GPLLQ,16:59:41,13-10-2022,0.9279999999999973
$GPLLQ,17:59:41,13-10-2022,0.9139999999999873
$GPLLQ,18:59:41,13-10-2022,0.9230000000000018
$GPLLQ,19:59:41,13-10-2022,0.9209999999999923
$GPLLQ,20:59:41,13-10-2022,0.9180000000000064
$GPLLQ,21:59:41,13-10-2022,0.9230000000000018
$GPLLQ,22:59:41,13-10-2022,0.9259999999999877
$GPLLQ,23:59:41,13-10-2022,0.9230000000000018
$GPLLQ,00:59:41,14-10-2022,0.9259999999999877
$GPLLQ,01:59:41,14-10-2022,0.9300000000000068
$GPLLQ,02:59:41,14-10-2022,0.9250000000000114
$GPLLQ,03:59:41,14-10-2022,0.9240000000000066
$GPLLQ,04:59:41,14-10-2022,0.9209999999999923
$GPLLQ,05:59:41,14-10-2022,0.929000000000002
$GPLLQ,06:59:41,14-10-2022,0.9329999999999927
$GPLLQ,07:59:41,14-10-2022,0.9209999999999923
$GPLLQ,08:59:41,14-10-2022,0.921999999999997
$GPLLQ,09:59:41,14-10-2022,0.9279999999999973
$GPLLQ,10:59:41,14-10-2022,0.9230000000000018
$GPLLQ,11:59:41,14-10-2022,0.914999999999992
$GPLLQ,14:59:41,15-04-2022,0.9060000000000059
$GPLLQ,15:59:41,15-04-2022,0.88900000000001
$GPLLQ,16:59:41,15-04-2022,0.8909999999999911
$GPLLQ,17:59:41,15-04-2022,0.8959999999999866
$GPLLQ,18:59:41,15-04-2022,0.9019999999999868
$GPLLQ,19:59:41,15-04-2022,0.882000000000005
$GPLLQ,20:59:41,15-04-2022,0.8849999999999909
$GPLLQ,21:59:41,15-04-2022,0.8859999999999957
$GPLLQ,22:59:41,15-04-2022,0.8799999999999955
$GPLLQ,23:59:41,15-04-2022,0.8789999999999907
$GPLLQ,00:59:41,16-04-2022,0.8870000000000005
$GPLLQ,01:59:41,16-04-2022,0.8880000000000052
$GPLLQ,02:59:41,16-04-2022,0.88900000000001
$GPLLQ,03:59:41,16-04-2022,0.8489999999999895
$GPLLQ,04:59:41,16-04-2022,0.8880000000000052
$GPLLQ,05:59:41,16-04-2022,0.8830000000000098
$GPLLQ,06:59:41,16-04-2022,0.88900000000001
$GPLLQ,07:59:41,16-04-2022,0.9019999999999868
$GPLLQ,08:59:41,16-04-2022,0.9050000000000011
$GPLLQ,09:59:41,16-04-2022,0.9019999999999868
$GPLLQ,10:59:41,16-04-2022,0.8969999999999914
$GPLLQ,11:59:41,16-04-2022,0.9010000000000105
$GPLLQ,12:59:41,16-04-2022,0.8969999999999914
$GPLLQ,13:59:41,16-04-2022,0.8950000000000102
$GPLLQ,14:59:41,16-04-2022,0.882000000000005
$GPLLQ,17:59:41,25-05-2022,0.8930000000000007
$GPLLQ,18:59:41,25-05-2022,0.9019999999999868
$GPLLQ,19:59:41,25-05-2022,0.9039999999999964
$GPLLQ,20:59:41,25-05-2022,0.882000000000005
$GPLLQ,21:59:41,25-05-2022,0.8990000000000009
$GPLLQ,22:59:41,25-05-2022,0.9000000000000057
$GPLLQ,23:59:41,25-05-2022,0.8990000000000009
$GPLLQ,00:59:41,26-05-2022,0.8689999999999998
$GPLLQ,01:59:41,26-05-2022,0.9019999999999868
$GPLLQ,02:59:41,26-05-2022,0.8799999999999955
$GPLLQ,03:59:41,26-05-2022,0.9089999999999918
$GPLLQ,04:59:41,26-05-2022,0.9029999999999916
$GPLLQ,05:59:41,26-05-2022,0.8930000000000007
$GPLLQ,06:59:41,26-05-2022,0.8959999999999866
$GPLLQ,07:59:41,26-05-2022,0.8979999999999961
$GPLLQ,08:59:41,26-05-2022,0.8849999999999909
$GPLLQ,09:59:41,26-05-2022,0.8950000000000102
$GPLLQ,10:59:41,26-05-2022,0.8919999999999959
$GPLLQ,11:59:41,26-05-2022,0.9000000000000057
$GPLLQ,12:59:41,26-05-2022,0.9070000000000107
$GPLLQ,13:59:41,26-05-2022,0.907999999999987
$GPLLQ,14:59:41,26-05-2022,0.9180000000000064
$GPLLQ,15:59:41,26-05-2022,0.914999999999992
$GPLLQ,16:59:41,26-05-2022,0.9159999999999968
$GPLLQ,17:59:41,26-05-2022,0.9180000000000064
$GPLLQ,15:59:41,03-08-2022,0.907999999999987
$GPLLQ,16:59:41,03-08-2022,0.9089999999999918
$GPLLQ,17:59:41,03-08-2022,0.9139999999999873
$GPLLQ,18:59:41,03-08-2022,0.907999999999987
$GPLLQ,19:59:41,03-08-2022,0.9000000000000057
$GPLLQ,20:59:41,03-08-2022,0.921999999999997
$GPLLQ,21:59:41,03-08-2022,0.931999999999988
$GPLLQ,22:59:41,03-08-2022,0.9180000000000064
$GPLLQ,23:59:41,03-08-2022,0.9240000000000066
$GPLLQ,00:59:41,04-08-2022,0.914999999999992
$GPLLQ,01:59:41,04-08-2022,0.8940000000000055
$GPLLQ,02:59:41,04-08-2022,0.8830000000000098
$GPLLQ,03:59:41,04-08-2022,0.8950000000000102
$GPLLQ,04:59:41,04-08-2022,0.8909999999999911
$GPLLQ,05:59:41,04-08-2022,0.907999999999987
$GPLLQ,06:59:41,04-08-2022,0.9039999999999964
$GPLLQ,07:59:41,04-08-2022,0.9279999999999973
$GPLLQ,08:59:41,04-08-2022,0.9519999999999982
$GPLLQ,09:59:41,04-08-2022,0.9490000000000123
$GPLLQ,10:59:41,04-08-2022,0.945999999999998
$GPLLQ,11:59:41,04-08-2022,0.9170000000000016
$GPLLQ,12:59:41,04-08-2022,0.9010000000000105
$GPLLQ,13:59:41,04-08-2022,0.9159999999999968
$GPLLQ,14:59:41,04-08-2022,0.9029999999999916
$GPLLQ,15:59:41,04-08-2022,0.875
$GPLLQ,13:59:41,26-04-2022,0.8760000000000048
$GPLLQ,14:59:41,26-04-2022,0.8849999999999909
$GPLLQ,15:59:41,26-04-2022,0.8870000000000005
$GPLLQ,16:59:41,26-04-2022,0.8729999999999905
$GPLLQ,17:59:41,26-04-2022,0.8810000000000002
$GPLLQ,18:59:41,26-04-2022,0.8849999999999909
$GPLLQ,19:59:41,26-04-2022,0.8839999999999861
$GPLLQ,20:59:41,26-04-2022,0.8739999999999952
$GPLLQ,21:59:41,26-04-2022,0.8760000000000048
$GPLLQ,22:59:41,26-04-2022,0.8799999999999955
$GPLLQ,23:59:41,26-04-2022,0.8799999999999955
$GPLLQ,00:59:41,27-04-2022,0.875
$GPLLQ,01:59:41,27-04-2022,0.8839999999999861
$GPLLQ,02:59:41,27-04-2022,0.882000000000005
$GPLLQ,03:59:41,27-04-2022,0.8810000000000002
$GPLLQ,04:59:41,27-04-2022,0.8870000000000005
$GPLLQ,05:59:41,27-04-2022,0.8909999999999911
$GPLLQ,06:59:41,27-04-2022,0.8919999999999959
