Time,Date,Height
07:59:41,16-04-2022,0.9019999999999868
08:59:41,16-04-2022,0.9050000000000011
09:59:41,16-04-2022,0.9019999999999868
10:59:41,16-04-2022,0.8969999999999914
11:59:41,16-04-2022,0.9010000000000105
12:59:41,16-04-2022,0.8969999999999914
13:59:41,16-04-2022,0.8950000000000102
14:59:41,16-04-2022,0.882000000000005
17:59:41,25-05-2022,0.8930000000000007
18:59:41,25-05-2022,0.9019999999999868
19:59:41,25-05-2022,0.9039999999999964
20:59:41,25-05-2022,0.882000000000005
21:59:41,25-05-2022,0.8990000000000009
22:59:41,25-05-2022,0.9000000000000057
23:59:41,25-05-2022,0.8990000000000009
00:59:41,26-05-2022,0.8689999999999998
01:59:41,26-05-2022,0.9019999999999868
02:59:41,26-05-2022,0.8799999999999955
03:59:41,26-05-2022,0.9089999999999918
04:59:41,26-05-2022,0.9029999999999916
05:59:41,26-05-2022,0.8930000000000007
06:59:41,26-05-2022,0.8959999999999866
07:59:41,26-05-2022,0.8979999999999961
08:59:41,26-05-2022,0.8849999999999909
09:59:41,26-05-2022,0.8950000000000102
10:59:41,26-05-2022,0.8919999999999959
11:59:41,26-05-2022,0.9000000000000057
12:59:41,26-05-2022,0.9070000000000107
13:59:41,26-05-2022,0.907999999999987
14:59:41,26-05-2022,0.9180000000000064
15:59:41,26-05-2022,0.914999999999992
16:59:41,26-05-2022,0.9159999999999968
17:59:41,26-05-2022,0.9180000000000064
15:59:41,03-08-2022,0.907999999999987
16:59:41,03-08-2022,0.9089999999999918
17:59:41,03-08-2022,0.9139999999999873
18:59:41,03-08-2022,0.907999999999987
19:59:41,03-08-2022,0.9000000000000057
20:59:41,03-08-2022,0.921999999999997
21:59:41,03-08-2022,0.931999999999988
22:59:41,03-08-2022,0.9180000000000064
23:59:41,03-08-2022,0.9240000000000066
00:59:41,04-08-2022,0.914999999999992
01:59:41,04-08-2022,0.8940000000000055
02:59:41,04-08-2022,0.8830000000000098
03:59:41,04-08-2022,0.8950000000000102
04:59:41,04-08-2022,0.8909999999999911
05:59:41,04-08-2022,0.907999999999987
06:59:41,04-08-2022,0.9039999999999964
07:59:41,04-08-2022,0.9279999999999973
08:59:41,04-08-2022,0.9519999999999982
09:59:41,04-08-2022,0.9490000000000123
10:59:41,04-08-2022,0.945999999999998
11:59:41,04-08-2022,0.9170000000000016
12:59:41,04-08-2022,0.9010000000000105
13:59:41,04-08-2022,0.9159999999999968
14:59:41,04-08-2022,0.9029999999999916
15:59:41,04-08-2022,0.875
13:59:41,26-04-2022,0.8760000000000048
14:59:41,26-04-2022,0.8849999999999909
15:59:41,26-04-2022,0.8870000000000005
16:59:41,26-04-2022,0.8729999999999905
17:59:41,26-04-2022,0.8810000000000002
18:59:41,26-04-2022,0.8849999999999909
19:59:41,26-04-2022,0.8839999999999861
20:59:41,26-04-2022,0.8739999999999952
21:59:41,26-04-2022,0.8760000000000048
22:59:41,26-04-2022,0.8799999999999955
23:59:41,26-04-2022,0.8799999999999955
00:59:41,27-04-2022,0.875
01:59:41,27-04-2022,0.8839999999999861
02:59:41,27-04-2022,0.882000000000005
03:59:41,27-04-2022,0.8810000000000002
04:59:41,27-04-2022,0.8870000000000005
05:59:41,27-04-2022,0.8909999999999911
06:59:41,27-04-2022,0.8919999999999959
07:59:41,27-04-2022,0.8859999999999957
08:59:41,27-04-2022,0.8789999999999907
09:59:41,27-04-2022,0.8899999999999864
10:59:41,27-04-2022,0.9159999999999968
11:59:41,27-04-2022,0.9199999999999875
12:59:41,27-04-2022,0.9110000000000014
13:59:41,27-04-2022,0.914999999999992
14:59:41,09-04-2022,0.8969999999999914
15:59:41,09-04-2022,0.8870000000000005
16:59:41,09-04-2022,0.9010000000000105
17:59:41,09-04-2022,0.9019999999999868
18:59:41,09-04-2022,0.8950000000000102
19:59:41,09-04-2022,0.9010000000000105
20:59:41,09-04-2022,0.8959999999999866
21:59:41,09-04-2022,0.8839999999999861
22:59:41,09-04-2022,0.8720000000000141
23:59:41,09-04-2022,0.8710000000000093
00:59:41,10-04-2022,0.8789999999999907
01:59:41,10-04-2022,0.8830000000000098
02:59:41,10-04-2022,0.8760000000000048
03:59:41,10-04-2022,0.8799999999999955
04:59:41,10-04-2022,0.8810000000000002
05:59:41,10-04-2022,0.8799999999999955
06:59:41,10-04-2022,0.8770000000000095
07:59:41,10-04-2022,0.9039999999999964
08:59:41,10-04-2022,0.9000000000000057
09:59:41,10-04-2022,0.8810000000000002
10:59:41,10-04-2022,0.8640000000000043
11:59:41,10-04-2022,0.8899999999999864
12:59:41,10-04-2022,0.9089999999999918
13:59:41,10-04-2022,0.9060000000000059
14:59:41,10-04-2022,0.9089999999999918
17:59:41,11-07-2022,0.9050000000000011
18:59:41,11-07-2022,0.8880000000000052
19:59:41,11-07-2022,0.8770000000000095
20:59:41,11-07-2022,0.8830000000000098
21:59:41,11-07-2022,0.8839999999999861
22:59:41,11-07-2022,0.8640000000000043
23:59:41,11-07-2022,0.8619999999999948
00:59:41,12-07-2022,0.9060000000000059
01:59:41,12-07-2022,0.9029999999999916
02:59:41,12-07-2022,0.9060000000000059
03:59:41,12-07-2022,0.9039999999999964
04:59:41,12-07-2022,0.9050000000000011
05:59:41,12-07-2022,0.8990000000000009
06:59:41,12-07-2022,0.9130000000000109
07:59:41,12-07-2022,0.9019999999999868
08:59:41,12-07-2022,0.8990000000000009
09:59:41,12-07-2022,0.9399999999999977
10:59:41,12-07-2022,0.943000000000012
11:59:41,12-07-2022,0.9010000000000105
12:59:41,12-07-2022,0.9060000000000059
13:59:41,12-07-2022,0.8870000000000005
14:59:41,12-07-2022,0.8990000000000009
15:59:41,12-07-2022,0.8990000000000009
16:59:41,12-07-2022,0.9120000000000061
17:59:41,12-07-2022,0.9259999999999877
04:59:41,02-07-2022,0.8660000000000139
05:59:41,02-07-2022,0.8839999999999861
06:59:41,02-07-2022,0.8959999999999866
07:59:41,02-07-2022,0.9209999999999923
08:59:41,02-07-2022,0.9279999999999973
09:59:41,02-07-2022,0.9449999999999932
10:59:41,02-07-2022,0.9759999999999991
11:59:41,02-07-2022,0.9509999999999934
12:59:41,02-07-2022,0.9439999999999884
13:59:41,02-07-2022,0.9159999999999968
14:59:41,02-07-2022,0.9120000000000061
15:59:41,02-07-2022,0.9120000000000061
16:59:41,02-07-2022,0.9089999999999918
17:59:41,02-07-2022,0.9070000000000107
18:59:41,02-07-2022,0.9209999999999923
19:59:41,02-07-2022,0.9039999999999964
20:59:41,02-07-2022,0.9050000000000011
21:59:41,02-07-2022,0.8830000000000098
22:59:41,02-07-2022,0.8839999999999861
23:59:41,02-07-2022,0.8830000000000098
00:59:41,03-07-2022,0.8940000000000055
01:59:41,03-07-2022,0.907999999999987
02:59:41,03-07-2022,0.8969999999999914
03:59:41,03-07-2022,0.9019999999999868
04:59:41,03-07-2022,0.9170000000000016
07:59:41,26-07-2022,0.9120000000000061
08:59:41,26-07-2022,0.9370000000000118
09:59:41,26-07-2022,0.929000000000002
10:59:41,26-07-2022,0.9480000000000075
11:59:41,26-07-2022,0.9519999999999982
12:59:41,26-07-2022,0.914999999999992
13:59:41,26-07-2022,0.8789999999999907
14:59:41,26-07-2022,0.8870000000000005
15:59:41,26-07-2022,0.9050000000000011
16:59:41,26-07-2022,0.8810000000000002
17:59:41,26-07-2022,0.8739999999999952
18:59:41,26-07-2022,0.8950000000000102
19:59:41,26-07-2022,0.8779999999999859
20:59:41,26-07-2022,0.8540000000000134
21:59:41,26-07-2022,0.8660000000000139
22:59:41,26-07-2022,0.8449999999999989
23:59:41,26-07-2022,0.8849999999999909
00:59:41,27-07-2022,0.8779999999999859
01:59:41,27-07-2022,0.8720000000000141
02:59:41,27-07-2022,0.8789999999999907
03:59:41,27-07-2022,0.8870000000000005
04:59:41,27-07-2022,0.8899999999999864
05:59:41,27-07-2022,0.8959999999999866
06:59:41,27-07-2022,0.907999999999987
07:59:41,27-07-2022,0.8990000000000009
17:59:41,06-11-2022,0.929000000000002
18:59:41,06-11-2022,0.929000000000002
19:59:41,06-11-2022,0.9269999999999925
20:59:41,06-11-2022,0.9269999999999925
21:59:41,06-11-2022,0.9250000000000114
22:59:41,06-11-2022,0.9180000000000064
23:59:41,06-11-2022,0.9190000000000111
00:59:41,07-11-2022,0.9250000000000114
01:59:41,07-11-2022,0.931999999999988
02:59:41,07-11-2022,0.9269999999999925
03:59:41,07-11-2022,0.9300000000000068
04:59:41,07-11-2022,0.9259999999999877
05:59:41,07-11-2022,0.9269999999999925
06:59:41,07-11-2022,0.921999999999997
07:59:41,07-11-2022,0.9259999999999877
08:59:41,07-11-2022,0.9279999999999973
09:59:41,07-11-2022,0.953000000000003
11:59:41,07-11-2022,0.938999999999993
12:59:41,07-11-2022,0.9420000000000073
13:59:41,07-11-2022,0.943000000000012
14:59:41,07-11-2022,0.943000000000012
15:59:41,07-11-2022,0.938999999999993
16:59:41,07-11-2022,0.9410000000000025
17:59:41,07-11-2022,0.9339999999999975
22:59:41,07-06-2022,0.914999999999992
23:59:41,07-06-2022,0.9060000000000059
00:59:41,08-06-2022,0.9010000000000105
01:59:41,08-06-2022,0.8990000000000009
02:59:41,08-06-2022,0.8940000000000055
03:59:41,08-06-2022,0.9110000000000014
04:59:41,08-06-2022,0.8919999999999959
05:59:41,08-06-2022,0.8979999999999961
06:59:41,08-06-2022,0.9180000000000064
07:59:41,08-06-2022,0.8990000000000009
08:59:41,08-06-2022,0.9099999999999966
09:59:41,08-06-2022,0.9089999999999918
10:59:41,08-06-2022,0.8990000000000009
11:59:41,08-06-2022,0.8849999999999909
12:59:41,08-06-2022,0.8859999999999957
13:59:41,08-06-2022,0.8729999999999905
14:59:41,08-06-2022,0.9060000000000059
15:59:41,08-06-2022,0.9000000000000057
16:59:41,08-06-2022,0.8940000000000055
17:59:41,08-06-2022,0.9029999999999916
18:59:41,08-06-2022,0.9039999999999964
19:59:41,08-06-2022,0.8990000000000009
20:59:41,08-06-2022,0.8700000000000045
21:59:41,08-06-2022,0.8789999999999907
22:59:41,08-06-2022,0.88900000000001
12:59:41,26-11-2022,0.938999999999993
13:59:41,26-11-2022,0.9300000000000068
14:59:41,26-11-2022,0.9420000000000073
15:59:41,26-11-2022,0.9310000000000116
16:59:41,26-11-2022,0.9250000000000114
17:59:41,26-11-2022,0.9269999999999925
18:59:41,26-11-2022,0.9300000000000068
19:59:41,26-11-2022,0.9370000000000118
20:59:41,26-11-2022,0.9329999999999927
21:59:41,26-11-2022,0.9310000000000116
22:59:41,26-11-2022,0.9339999999999975
23:59:41,26-11-2022,0.931999999999988
00:59:41,27-11-2022,0.9259999999999877
01:59:41,27-11-2022,0.9300000000000068
02:59:41,27-11-2022,0.936000000000007
03:59:41,27-11-2022,0.936000000000007
